0.292698,0.6622359999999999,-0.000488,-0.422942,0.25226,0.371857,-0.272855,-0.64279
0.22356199999999998,0.392339,-0.636209,-0.316433,-0.009359000000000001,0.436158,-0.05058,-0.407835
0.5376770000000001,-0.4034,-0.621413,-0.326494,0.148738,0.551106,-0.052059,-0.23068899999999998
0.307721,-0.125696,-0.114516,-0.6054430000000001,0.22855100000000003,0.544261,-0.28918,-0.581911
0.275516,0.62164,0.263334,-0.32906399999999997,0.274169,0.33224000000000004,-0.329513,-0.654119
-0.11014000000000002,0.264472,0.056639999999999996,-0.48038000000000003,0.563707,0.276685,-0.39220700000000003,-0.627521
-0.26609499999999997,0.090003,0.07472899999999999,-0.699025,0.580617,0.250062,-0.445413,-0.40664
-0.599666,0.159545,-0.12258800000000002,-0.44783599999999996,0.815435,-0.00877,-0.308265,-0.145047
-0.674417,0.109347,-0.31839,-0.240461,0.8457319999999999,-0.178176,-0.251754,0.324579
-0.376734,-0.15776600000000002,0.381805,-0.814431,0.29289299999999996,0.200465,-0.204121,0.221244
-0.742626,0.024096,-0.158652,-0.45621000000000006,0.707232,-0.064182,-0.325934,0.34141900000000003
-0.8377319999999999,0.08079700000000001,-0.287095,-0.21239299999999997,0.665925,-0.107483,-0.198739,0.670239
-0.74317,0.011496,0.224796,-0.40530700000000003,0.27997,-0.0072299999999999994,-0.176644,0.765016
-0.7596470000000001,0.079181,-0.233123,-0.22281700000000002,0.404673,-0.119932,-0.225708,0.695325
-0.591195,0.113426,0.150925,-0.148635,-0.10325799999999999,0.05135,-0.34730300000000003,0.8939090000000001
-0.219336,-0.0036710000000000002,0.216675,0.09864500000000001,-0.54384,0.32143,-0.550095,0.7468279999999999
-0.175757,-0.009146,0.6415270000000001,0.49070600000000003,-0.537145,0.42316400000000004,-0.217606,0.108761
-0.07206900000000001,0.04375,0.28983400000000004,0.432889,-0.7172810000000001,0.494968,-0.67928,0.407528
-0.031331,-0.15876700000000002,-0.069721,0.555175,-0.444826,0.385583,-0.7708510000000001,0.37651799999999996
-0.15871300000000002,-0.055133,0.254325,0.7378939999999999,-0.42078699999999997,0.412099,-0.5007550000000001,-0.14442
0.018119,-0.086556,0.164485,0.586946,-0.587649,0.390362,-0.689474,0.147465
-0.453482,0.056500999999999996,0.41399300000000006,0.774833,0.05304299999999999,0.278931,0.277908,-0.532143
-0.369398,-0.125839,-0.031471,0.9315530000000001,-0.038291000000000006,0.27173200000000003,-0.265727,-0.41377700000000006
-0.133932,-0.244127,-0.21170999999999998,0.809455,-0.20446199999999998,0.363637,-0.667733,-0.059803999999999996
-0.128745,-0.333488,-0.337696,0.713264,-0.128019,0.286564,-0.643687,0.105272
-0.5101439999999999,-0.054348,0.065684,0.761759,0.322223,0.07105,0.231609,-0.6947720000000001
-0.35602399999999995,-0.18801700000000002,-0.258815,0.905913,0.194036,0.20383800000000002,-0.16183499999999998,-0.46144300000000005
-0.23064400000000002,-0.345223,-0.46431999999999995,0.80589,0.11449100000000001,0.265855,-0.537899,-0.179504
0.387552,-0.47566400000000003,-0.796758,0.186616,0.227581,0.30949499999999996,0.385857,0.29725799999999997
0.539903,-0.5886359999999999,-0.738056,0.066872,0.134411,0.43287,0.198132,0.191691
0.5637340000000001,-0.6881970000000001,-0.34678200000000003,-0.32259,0.041037,0.533864,0.17870899999999998,-0.021628
0.41300699999999996,-0.530977,-0.046229,-0.642728,-0.044058,0.559393,-0.123546,-0.262573
-0.0028190000000000003,-0.312837,0.28784699999999996,-0.8280069999999999,0.09428099999999999,0.426163,-0.287547,-0.272669
0.203373,-0.468552,0.440384,-0.6711050000000001,-0.08946799999999999,0.458933,0.19554100000000002,0.192834
0.391876,-0.569462,-0.597504,0.20023,0.192119,0.343513,0.441083,0.36088200000000004
0.422196,-0.561333,-0.024332,-0.14710299999999998,-0.038077,0.41133500000000006,0.6581739999999999,0.38574899999999995
0.287826,-0.465895,-0.7319220000000001,0.2579,0.34728000000000003,0.223111,0.532802,0.407422
0.246219,-0.397113,-0.32902600000000004,0.235242,0.208231,0.23907199999999998,0.821843,0.42756099999999997
0.148135,-0.228427,0.295952,0.076659,-0.007726,0.282403,0.9347110000000001,0.384285
0.154408,-0.284252,0.589609,-0.278829,-0.148867,0.389867,0.69713,0.367571
-0.309768,-0.126355,0.751063,-0.480444,-0.08735599999999999,0.164302,0.27024000000000004,0.502077
-0.36213,0.08555,0.624938,-0.040575,-0.407436,0.314922,-0.173248,0.707663
-0.04567,0.010331,0.331868,0.208229,0.14768399999999998,0.17739000000000002,1.03254,0.186999
-0.25934,0.063779,0.799354,0.20721799999999999,-0.141,0.324257,0.701019,0.11015699999999999
-0.38890399999999997,0.199849,0.409152,0.382248,0.23661,0.11086900000000001,0.933999,-0.253073
-0.45152299999999995,0.186783,0.498461,0.47272700000000006,0.222419,0.099138,0.746995,-0.46589899999999995
-0.397757,0.148727,0.29028400000000004,0.41357299999999997,0.292948,-0.020015,0.758134,-0.511241
-0.480239,0.09532,0.311145,0.578433,0.325966,-0.016225,0.612561,-0.681197
-0.43060200000000004,-0.516237,-0.06416799999999999,-0.363087,-0.6193350000000001,-0.45991000000000004,0.029962,-0.5162939999999999
0.495913,-0.182523,0.183662,0.358581,0.764779,-0.579429,-0.308245,0.10032
