neighborhood,neighborhood-2,st_distance
17,39,0.19790170899999998
17,40,0.216278793
17,41,0.21801478300000002
17,0,0.128635196
17,10,0.030297592
17,11,0.048353032000000004
17,12,0.056624901
17,13,0.052350057
17,14,0.014550545
17,15,0.047936861
17,16,0.0
17,17,0.0
17,18,0.0
17,1,0.09510275900000001
17,19,0.047951275
17,20,0.055540032999999996
17,21,0.059134448
17,22,0.048215188
17,23,0.08276327900000001
17,24,0.0
17,25,0.057137127
17,26,0.074497017
17,27,0.10262208800000001
17,28,0.069347922
17,2,0.11909144
17,29,0.08764303
17,30,0.116851043
17,32,0.162621719
17,33,0.1605321
17,9,0.030235861
17,7,0.130459629
17,31,0.154977337
17,42,0.2444124560000001
17,43,0.224356849
17,44,0.25158821600000003
17,45,0.262824599
17,46,0.261567809
17,58,0.131331591
17,5,0.116995012
17,47,0.26518820600000004
17,48,0.236351691
17,4,0.09463505800000001
17,49,0.269977736
17,50,0.280276648
17,51,0.312258005
17,52,0.265483598
17,53,0.291952931
17,54,0.326000381
17,55,0.105403346
17,56,0.111125205
17,57,0.118315437
17,59,0.145415677
17,60,0.14140035199999998
17,61,0.13223922
17,62,0.136462861
17,63,0.13260906
17,64,0.141542834
17,65,0.15206763199999998
17,66,0.165798939
17,67,0.182520028
17,68,0.209274866
17,6,0.107574617
17,69,0.169867135
17,70,0.19451685100000002
17,71,0.21105824399999998
17,72,0.223081072
17,73,0.215449383
17,74,0.239569085
17,75,0.028049297
17,76,0.122367352
17,8,0.057391622
18,34,0.130672962
18,35,0.154674525
18,36,0.138661323
18,37,0.14380241400000002
18,38,0.165981284
18,3,0.050510354
18,39,0.158775463
18,40,0.17513011899999995
18,41,0.179455322
18,0,0.088080025
18,10,0.028952662
18,11,0.029208435
18,12,0.034539188
18,13,0.025325444
18,14,0.0
18,15,6.670000000000001e-05
18,16,0.0
18,17,0.0
18,18,0.0
18,1,0.056541377000000004
18,19,0.0
18,20,0.006951448000000001
18,21,0.010443788
18,22,0.0
18,23,0.034562404
18,24,0.0
18,25,0.026084929
18,26,0.032885059
18,27,0.056828326
18,28,0.04378622099999999
18,2,0.071856374
18,29,0.06516396599999999
18,30,0.076246913
18,32,0.116335015
18,33,0.11670815400000001
18,9,0.030598912000000002
18,7,0.082248463
18,31,0.107351816
18,42,0.20505178100000002
18,43,0.192424583
18,44,0.21410868600000002
18,45,0.22496368600000002
18,46,0.226406634
18,58,0.09573590800000001
18,5,0.068521141
18,47,0.22952628
18,48,0.20482272199999998
18,4,0.046578762
18,49,0.236415832
18,50,0.24504717
18,51,0.27322815100000003
18,52,0.242557892
18,53,0.26239511600000004
18,54,0.295755747
18,55,0.091808587
18,56,0.09163262400000001
18,57,0.091769603
18,59,0.104212325
18,60,0.107342133
18,61,0.111336269
18,62,0.113370241
18,63,0.12812996699999998
18,64,0.12816818300000002
18,65,0.130926896
18,66,0.13533642099999998
18,67,0.147681375
18,68,0.17239955699999998
18,6,0.059043454
18,69,0.15361360400000001
18,70,0.168373053
18,71,0.187818872
18,72,0.197037414
18,73,0.20174257199999998
18,74,0.220677455
18,75,0.044028554000000004
18,76,0.077312362
18,8,0.059363885
1,34,0.14992760300000002
1,35,0.171202117
1,36,0.16825731
1,37,0.170436137
1,38,0.185794422
1,3,0.0
1,39,0.19115159899999998
1,40,0.199064355
1,41,0.210769908
1,0,0.0
1,10,0.04696827
1,11,0.015749353
1,12,0.0
1,13,0.00845921
1,14,0.043503629
1,15,0.021870255
1,16,0.076050642
1,17,0.09510275900000001
1,18,0.056541377000000004
1,1,0.0
1,19,0.052405547000000004
1,20,0.036438238
1,21,0.047086434
1,22,0.069183084
1,23,0.068905165
1,24,0.077278369
1,25,0.096051224
1,26,0.094790819
1,27,0.094574979
1,28,0.113023573
1,2,0.01466484
1,29,0.126205848
1,30,0.12383689699999999
1,32,0.128123301
1,33,0.136689499
1,9,0.067237885
1,7,0.07938055
1,31,0.1097346
1,42,0.231369233
1,43,0.23779042399999997
1,44,0.244921135
1,45,0.25385431
1,46,0.26205345399999996
1,58,0.146283158
1,5,0.026603755
1,47,0.263743638
1,48,0.249930205
1,4,0.021860482999999997
1,49,0.27500026699999996
1,50,0.279236466
1,51,0.29490084
1,52,0.299644349
1,53,0.30757194
1,54,0.33194512600000003
1,55,0.164063849
1,56,0.156937355
1,57,0.14838085
1,59,0.13935894599999998
1,60,0.160252562
1,61,0.17719163100000002
1,62,0.17846125699999998
1,63,0.19967479600000002
1,64,0.197075048
1,65,0.196668363
1,66,0.18959824399999997
1,67,0.1921322
1,68,0.208963468
1,6,0.051365815999999995
1,69,0.222144229
1,70,0.225775607
1,71,0.24773746800000002
1,72,0.252232354
1,73,0.269842696
1,74,0.284144021
1,75,0.12637718
1,76,0.0
1,8,0.096119156
19,34,0.114764
19,35,0.13884480400000002
19,36,0.124677337
19,37,0.129382726
19,38,0.150820583
19,3,0.04514181
19,39,0.145731828
19,40,0.160774835
19,41,0.16651929099999999
19,0,0.082985503
19,10,0.030900926000000002
19,11,0.029661202999999997
19,12,0.03303302
19,13,0.022626504
19,14,0.0
19,15,0.0
19,16,0.034042529
19,17,0.047951275
19,18,0.0
19,1,0.052405547000000004
19,19,0.0
19,20,0.0
19,21,0.0
19,22,0.0
19,23,0.015771105
19,24,0.0
19,25,0.025539112000000003
19,26,0.025604427000000003
19,27,0.040952665
19,28,0.042534591
19,2,0.064490765
19,29,0.061109199999999995
19,30,0.064209614
19,32,0.09910456699999999
19,33,0.101248021
19,9,0.054778121
19,7,0.063283632
19,31,0.08906736
19,42,0.19148271
19,43,0.182838433
19,44,0.20147901199999999
19,45,0.21206587699999999
19,46,0.214884092
19,58,0.086233332
19,5,0.05243423
19,47,0.217729022
19,48,0.19530446
19,4,0.036412375
19,49,0.225623267
19,50,0.233370615
19,51,0.259504415
19,52,0.23674166100000002
19,53,0.253359134
19,54,0.28620606600000004
19,55,0.09136481199999999
19,56,0.08767727300000001
19,57,0.085409315
19,59,0.090768703
19,60,0.09832073699999999
19,61,0.107952122
19,62,0.110041393
19,63,0.127683427
19,64,0.12764925400000002
19,65,0.127888172
19,66,0.12743342800000002
19,67,0.137200986
19,68,0.160456865
19,6,0.043626689
19,69,0.152125566
19,70,0.162003652
19,71,0.182507826
19,72,0.19027535199999998
19,73,0.20043674399999997
19,74,0.21689589399999998
19,75,0.092627081
19,76,0.071246658
19,8,0.085855209
20,34,0.10421099
20,35,0.127149619
20,36,0.120300086
20,37,0.123280739
20,38,0.141061955
20,3,0.014650257
20,39,0.143057466
20,40,0.153360785
20,41,0.16327339400000002
20,0,0.054799765
20,10,0.033212467
20,11,0.029696711
20,12,0.02538517
20,13,0.014555358999999999
20,14,0.0068868969999999995
20,15,0.0
20,16,0.040996125
20,17,0.055540032999999996
20,18,0.006951448000000001
20,1,0.036438238
20,19,0.0
20,20,0.0
20,21,0.0
20,22,0.018137625
20,23,0.01809066
20,24,0.020387688
20,25,0.04376303
20,26,0.043741641
20,27,0.043562424
20,28,0.060769248
20,2,0.026720569
20,29,0.07519150200000001
20,30,0.072822554
20,32,0.08385809799999999
20,33,0.091234454
20,9,0.060668266
20,7,0.036546771
20,31,0.068106001
20,42,0.18553967899999999
20,43,0.187841548
20,44,0.19803286399999998
20,45,0.207592592
20,46,0.21415513600000002
20,58,0.095420811
20,5,0.014505768999999996
20,47,0.216200531
20,48,0.200106218
20,4,0.0
20,49,0.226559285
20,50,0.23184187899999997
20,51,0.251626574
20,52,0.248751307
20,53,0.25806803
20,54,0.287370074
20,55,0.10985186599999999
20,56,0.105613466
20,57,0.097366718
20,59,0.08982004
20,60,0.10924009400000001
20,61,0.125916433
20,62,0.127448715
20,63,0.146080849
20,64,0.145851915
20,65,0.14565461400000002
20,66,0.138608192
20,67,0.141899815
20,68,0.1602534
20,6,0.0050410690000000005
20,69,0.170366383
20,70,0.17477302
20,71,0.196725111
20,72,0.20135409699999998
20,73,0.218649318
20,74,0.233129748
20,75,0.099580672
20,76,0.036604676
20,8,0.091146072
21,34,0.077711766
21,35,0.09967879800000001
21,36,0.095746342
21,37,0.09798276199999999
21,38,0.11401561699999999
21,3,0.025216238999999998
21,39,0.118640164
21,40,0.126965665
21,41,0.138299487
21,0,0.06285218
21,10,0.041967177
21,11,0.039771227
21,12,0.039983291000000004
21,13,0.026061214
21,14,0.012830246000000002
21,15,0.007305035
21,16,0.04525533
21,17,0.059134448
21,18,0.010443788
21,1,0.047086434
21,19,0.0
21,20,0.0
21,21,0.0
21,22,0.0
21,23,0.0
21,24,0.015577581
21,25,0.025581568
21,26,0.025395736000000002
21,27,0.024949116
21,28,0.043611952
21,2,0.029026472999999997
21,29,0.056890181
21,30,0.05432374400000002
21,32,0.056278163
21,33,0.064491539
21,9,0.067662839
21,7,0.007419045999999999
21,31,0.039214892
21,42,0.15928032
21,43,0.16591329800000001
21,44,0.17260312
21,45,0.18166821100000002
21,46,0.189555864
21,58,0.075282223
21,5,0.005676761
21,47,0.19129297899999997
21,48,0.17792283899999994
21,4,0.0
21,49,0.202491452
21,50,0.20682070100000002
21,51,0.22421333899999998
21,52,0.229533614
21,53,0.23531067
21,54,0.26045663399999996
21,55,0.09295805800000001
21,56,0.08724943800000001
21,57,0.078938496
21,59,0.067573905
21,60,0.090555204
21,61,0.107552731
21,62,0.108725899
21,63,0.128761255
21,64,0.1274886
21,65,0.12703910699999998
21,66,0.119768634
21,67,0.12075781699999999
21,68,0.13651527800000002
21,6,0.0
21,69,0.15216549099999999
21,70,0.15597586900000002
21,71,0.17803448600000002
21,72,0.18211992800000001
21,73,0.200285737
21,74,0.214496639
21,75,0.10350612599999999
21,76,0.042241595
21,8,0.098646656
22,34,0.07492821599999999
22,35,0.098999062
22,36,0.085143245
22,37,0.089628352
22,38,0.110891432
22,3,0.0479017
22,39,0.10671660699999999
22,40,0.12099237800000001
22,41,0.127486488
22,0,0.08771874199999999
22,10,0.055237952
22,11,0.054506544000000004
22,12,0.058290659
22,13,0.047302311
22,14,0.025005977000000002
22,15,0.025002008
22,16,0.042653094
22,17,0.048215188
22,18,0.0
22,1,0.069183084
22,19,0.0
22,20,0.018137625
22,21,0.0
22,22,0.0
22,23,0.0
22,24,0.0
22,25,0.0
22,26,0.0
22,27,0.001097137
22,28,0.016930521
22,2,0.055230218
22,29,0.031425457000000004
22,30,0.029068325
22,32,0.060550350999999995
22,33,0.061318541
22,9,0.072127861
22,7,0.035660117000000005
22,31,0.053662718
22,42,0.15199083300000002
22,43,0.147061618
22,44,0.162547843
22,45,0.172925103
22,46,0.17680769100000002
22,58,0.05242287
22,5,0.034033047000000004
22,47,0.17940112800000002
22,48,0.159488605
22,4,0.025657861
22,49,0.18819489399999997
22,50,0.1950941
22,51,0.219865282
22,52,0.20557184899999997
22,53,0.217713955
22,54,0.24983061
22,55,0.06571890700000001
22,56,0.061812734
22,57,0.053557279000000006
22,59,0.051956431
22,60,0.065606637
22,61,0.082116945
22,62,0.083517038
22,63,0.102044719
22,64,0.101912346
22,65,0.10174141099999999
22,66,0.09518624
22,67,0.10093089400000001
22,68,0.12228609300000001
22,6,0.02642991
22,69,0.12638918300000002
22,70,0.13118612300000002
22,71,0.152936705
22,72,0.158290513
22,73,0.174702367
22,74,0.18920218100000002
22,75,0.09642722699999999
22,76,0.068021255
22,8,0.104543325
23,34,0.044537793
23,35,0.06462970400000001
23,36,0.065512187
23,37,0.066164563
23,38,0.07930106
23,3,0.046753786
23,39,0.087824759
23,40,0.09287221300000001
23,41,0.106041199
23,0,0.08199457
23,10,0.073709153
23,11,0.070819822
23,12,0.059272095999999996
23,13,0.047249791
23,14,0.045425158
23,15,0.03268143
23,16,0.07482159299999999
23,17,0.08276327900000001
23,18,0.034562404
23,1,0.068905165
23,19,0.015771105
23,20,0.01809066
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.034332304
23,25,0.018126862
23,26,0.0
23,27,0.0
23,28,0.018897743
23,2,0.038208534
23,29,0.031206346
23,30,0.028626474
23,32,0.022251995
23,33,0.03163858
23,9,0.10011586300000001
23,7,0.0
23,31,0.003276849
23,42,0.125077946
23,43,0.137960615
23,44,0.139213535
23,45,0.14768920300000002
23,46,0.15727391300000002
23,58,0.049797322000000005
23,5,0.016332875
23,47,0.158530277
23,48,0.149467359
23,4,0.017575288999999997
23,49,0.170905146
23,50,0.17378201399999998
23,51,0.188799053
23,52,0.20351006600000002
23,53,0.20543924100000002
23,54,0.22536511399999998
23,55,0.08113421900000001
23,56,0.065943133
23,57,0.053382797
23,59,0.039078301
23,60,0.065094347
23,61,0.08512394699999999
23,62,0.083508735
23,63,0.112290738
23,64,0.10430262400000001
23,65,0.101670569
23,66,0.094678145
23,67,0.09424884900000001
23,68,0.10644125300000001
23,6,0.0
23,69,0.130395541
23,70,0.130437197
23,71,0.152761853
23,72,0.156038377
23,73,0.176155295
23,74,0.18894536399999998
23,75,0.130751405
23,76,0.06011384
23,8,0.131315084
24,34,0.111683382
24,35,0.13373379999999999
24,36,0.111976744
24,37,0.11823045199999999
24,38,0.141845307
24,3,0.066445965
24,39,0.12813589
24,40,0.147796446
24,41,0.147715649
24,0,0.10595456199999999
24,10,0.048377179000000006
24,11,0.05229994599999999
24,12,0.058721369
24,13,0.048448828
24,14,0.021853541
24,15,0.024715493999999998
24,16,0.011149895
24,17,0.0
24,18,0.0
24,1,0.077278369
24,19,0.0
24,20,0.020387688
24,21,0.015577581
24,22,0.0
24,23,0.034332304
24,24,0.0
24,25,0.0
24,26,0.018797218
24,27,0.047532023
24,28,0.0
24,2,0.082496163
24,29,0.020031613
24,30,0.052116109
24,32,0.10482489699999999
24,33,0.09717135199999999
24,9,0.044907910999999995
24,7,0.08210825599999999
24,31,0.101293163
24,42,0.174346322
24,43,0.152848426
24,44,0.18063945399999998
24,45,0.191967193
24,46,0.190081203
24,58,0.06093704
24,5,0.070429539
24,47,0.193763495
24,48,0.16490474300000002
24,4,0.054356524
24,49,0.19840979600000005
24,50,0.20877817199999998
24,51,0.241708662
24,52,0.197288016
24,53,0.221005623
24,54,0.254931127
24,55,0.043855067000000005
24,56,0.045435988
24,57,0.047315437
24,59,0.07864563
24,60,0.070206747
24,61,0.06532642400000001
24,62,0.06725864299999999
24,63,0.080177195
24,64,0.080207642
24,65,0.084264423
24,66,0.09433463
24,67,0.11117796199999999
24,68,0.13832624300000002
24,6,0.061276142
24,69,0.105944495
24,70,0.124392906
24,71,0.142446854
24,72,0.153150965
24,73,0.15392525099999999
24,74,0.173889192
24,75,0.031917235
24,76,0.09137233
24,8,0.07202609900000001
25,34,0.09312650800000001
25,35,0.115770515
25,36,0.095363831
25,37,0.101335027
25,38,0.124739689
25,3,0.077766191
25,39,0.113144429
25,40,0.13171317800000001
25,41,0.133332064
25,0,0.118427909
25,10,0.081043541
25,11,0.08052150400000001
25,12,0.083871919
25,13,0.07293174200000001
25,14,0.051090865
25,15,0.051066491
25,16,0.061899906
25,17,0.057137127
25,18,0.026084929
25,1,0.096051224
25,19,0.025539112000000003
25,20,0.04376303
25,21,0.025581568
25,22,0.0
25,23,0.018126862
25,24,0.0
25,25,0.0
25,26,0.0
25,27,0.028561023999999997
25,28,0.0
25,2,0.087210997
25,29,0.016978603000000002
25,30,0.033427965
25,32,0.085471515
25,33,0.078550208
25,9,0.093912767
25,7,0.06494624
25,31,0.082333348
25,42,0.159666143
25,43,0.14292632800000002
25,44,0.167207158
25,45,0.17835401
25,46,0.178168842
25,58,0.047086282
25,5,0.065022457
25,47,0.181547994
25,48,0.15526193900000002
25,4,0.057581413
25,49,0.187525577
25,50,0.196882308
25,51,0.227589995
25,52,0.192883041
25,53,0.21258212699999998
25,54,0.246085035
25,55,0.046858234000000006
25,56,0.042665035999999996
25,57,0.04180414
25,59,0.061403960999999986
25,60,0.058060840999999995
25,61,0.062891518
25,62,0.064976984
25,63,0.08318176599999999
25,64,0.08259594599999999
25,65,0.082812804
25,66,0.08541287300000001
25,67,0.09901800699999999
25,68,0.12498855
25,6,0.057756493
25,69,0.107083405
25,70,0.118480007
25,71,0.138292628
25,72,0.147094099
25,73,0.155384111
25,74,0.172059625
25,75,0.10654462699999999
25,76,0.09959767900000001
25,8,0.126318854
26,34,0.06567239999999999
26,35,0.08911830300000001
26,36,0.071571959
26,37,0.076842315
26,38,0.09945802599999999
26,3,0.07301666700000001
26,39,0.09184800900000001
26,40,0.108089882
26,41,0.11259849300000001
26,0,0.11042070400000001
26,10,0.08594131699999999
26,11,0.08431379
26,12,0.08378706799999999
26,13,0.07290877
26,14,0.05504001099999999
26,15,0.051403603
26,16,0.074757968
26,17,0.074497017
26,18,0.032885059
26,1,0.094790819
26,19,0.025604427000000003
26,20,0.043741641
26,21,0.025395736000000002
26,22,0.0
26,23,0.0
26,24,0.018797218
26,25,0.0
26,26,0.0
26,27,0.0
26,28,0.0
26,2,0.071281156
26,29,0.012716584
26,30,0.010433575
26,32,0.056493462
26,33,0.05117508
26,9,0.104997917
26,7,0.034619275
26,31,0.050777685
26,42,0.13798314
26,43,0.129413752
26,44,0.147452103
26,45,0.158155879
26,46,0.16069572199999999
26,58,0.034041606
26,5,0.046745489
26,47,0.16354155199999998
26,48,0.141875237
26,4,0.044438385
26,49,0.171543957
26,50,0.179179957
26,51,0.20614761199999998
26,52,0.186833022
26,53,0.200080339
26,54,0.232559455
26,55,0.05117742
26,56,0.043634106
26,57,0.034701623
26,59,0.037104475
26,60,0.046814093
26,61,0.06361955
26,62,0.064596734
26,63,0.08586406199999999
26,64,0.083342914
26,65,0.082836698
26,66,0.076435671
26,67,0.083441399
26,68,0.106268625
26,6,0.037101128
26,69,0.108418784
26,70,0.11235053800000001
26,71,0.13404861199999998
26,72,0.139614671
26,73,0.15598484099999999
26,74,0.17029186899999998
26,75,0.12412789099999999
26,76,0.089078257
26,8,0.137427241
27,34,0.013238277
27,35,0.036133341
27,36,0.034120563
27,37,0.034536419
27,38,0.049828660999999996
27,3,0.072699554
27,39,0.056190147999999995
27,40,0.06247913
27,41,0.074589845
27,0,0.109187299
27,10,0.10155848599999999
27,11,0.09869525900000001
27,12,0.08668407800000001
27,13,0.073091306
27,14,0.07265833299999999
27,15,0.05884640400000001
27,16,0.099316801
27,17,0.10262208800000001
27,18,0.056828326
27,1,0.094574979
27,19,0.040952665
27,20,0.043562424
27,21,0.024949116
27,22,0.001097137
27,23,0.0
27,24,0.047532023
27,25,0.028561023999999997
27,26,0.0
27,27,0.0
27,28,0.0
27,2,0.065468387
27,29,0.002368831
27,30,0.0
27,32,0.0
27,33,0.0
27,9,0.126767861
27,7,0.0
27,31,0.0
27,42,0.09479115
27,43,0.106939171
27,44,0.108271624
27,45,0.11718896699999999
27,46,0.125906477
27,58,0.02057076
27,5,0.043544337999999995
27,47,0.12732365199999998
27,48,0.118253871
27,4,0.043563736
27,49,0.13939090699999998
27,50,0.142703646
27,51,0.160394064
27,52,0.172528988
27,53,0.17380068
27,54,0.1962223
27,55,0.062718507
27,56,0.042152495
27,57,0.023667618999999997
27,59,0.009346601
27,60,0.034110841
27,61,0.059151598
27,62,0.053657335
27,63,0.08863418699999999
27,64,0.07722447
27,65,0.071873639
27,66,0.064925405
27,67,0.06322995299999999
27,68,0.07483096
27,6,0.021826908
27,69,0.100850215
27,70,0.09966272
27,71,0.12293216900000001
27,72,0.125368066
27,73,0.14756564
27,74,0.158067194
27,75,0.152097676
27,76,0.087319491
27,8,0.158450706
28,34,0.059114639000000004
28,35,0.08151909
28,36,0.061671597
28,37,0.067410151
28,38,0.09064218800000001
28,3,0.091886636
28,39,0.080842882
28,40,0.09821956400000001
28,41,0.101464395
28,0,0.12946301300000002
28,10,0.09902359699999999
28,11,0.098211711
28,12,0.100871418
28,13,0.089999389
28,14,0.068567107
28,15,0.068037171
28,16,0.078405049
28,17,0.069347922
28,18,0.04378622099999999
28,1,0.113023573
28,19,0.042534591
28,20,0.060769248
28,21,0.043611952
28,22,0.016930521
28,23,0.018897743
28,24,0.0
28,25,0.0
28,26,0.0
28,27,0.0
28,28,0.0
28,2,0.08987146
28,29,0.0
28,30,0.0
28,32,0.052809191
28,33,0.044595237999999995
28,9,0.11090588900000001
28,7,0.047564552
28,31,0.05249415599999999
28,42,0.127268349
28,43,0.11685768699999999
28,44,0.136087291
28,45,0.14694732300000002
28,46,0.148776451
28,58,0.021326229
28,5,0.065520386
28,47,0.151744285
28,48,0.129324555
28,4,0.063485915
28,49,0.159360336
28,50,0.167336328
28,51,0.19543421600000002
28,52,0.17381432
28,53,0.18750448
28,54,0.22009721899999998
28,55,0.023482349
28,56,0.024334692999999998
28,57,0.021773523
28,59,0.02730797
28,60,0.033980698999999996
28,61,0.044134692999999996
28,62,0.046181885
28,63,0.05980661
28,64,0.059833812
28,65,0.063773869
28,66,0.063592302
28,67,0.07099564900000001
28,68,0.09451013400000001
28,6,0.053852505999999994
28,69,0.08580227900000001
28,70,0.09909537300000001
28,71,0.119930991
28,72,0.126815929
28,73,0.13366750800000002
28,74,0.153516898
28,75,0.117118875
28,76,0.10811961699999999
28,8,0.143049202
2,34,0.10981623900000001
2,35,0.127297559
2,36,0.131298319
2,37,0.131644429
2,38,0.142192031
2,3,0.0
2,39,0.153397767
2,40,0.15643000699999998
2,41,0.17098080100000002
2,0,0.021672667000000003
2,10,0.078421905
2,11,0.056146212
2,12,0.029687754
2,13,0.020767837
2,14,0.068993407
2,15,0.02068244
2,16,0.10314643800000001
2,17,0.11909144
2,18,0.071856374
2,1,0.01466484
2,19,0.064490765
2,20,0.026720569
2,21,0.029026472999999997
2,22,0.055230218
2,23,0.038208534
2,24,0.082496163
2,25,0.087210997
2,26,0.071281156
2,27,0.065468387
2,28,0.08987146
2,2,0.0
2,29,0.10076305599999999
2,30,0.094678351
2,32,0.087713988
2,33,0.097257781
2,9,0.10385386099999999
2,7,0.043620874000000004
2,31,0.06756730700000001
2,42,0.188005063
2,43,0.203996144
2,44,0.20304550100000002
2,45,0.21070587899999998
2,46,0.22184502600000008
2,58,0.115331031
2,5,0.0
2,47,0.22275387300000002
2,48,0.21541371399999998
2,4,0.0
2,49,0.235810642
2,50,0.23768062399999998
2,51,0.247800015
2,52,0.26954074
2,53,0.270898319
2,54,0.285310883
2,55,0.152740605
2,56,0.138258999
2,57,0.122193235
2,59,0.105138105
2,60,0.131123203
2,61,0.157052954
2,62,0.15050664
2,63,0.184676415
2,64,0.175737738
2,65,0.16866019
2,66,0.160286578
2,67,0.16028799800000001
2,68,0.172078095
2,6,0.021831312000000002
2,69,0.197401942
2,70,0.196471334
2,71,0.21898946800000002
2,72,0.22203653399999998
2,73,0.246277783
2,74,0.25495068600000004
2,75,0.16202012
2,76,0.0
2,8,0.133808078
29,34,0.057599906
29,35,0.07556695
29,36,0.052493652
29,37,0.059099405999999986
29,38,0.08267185
29,3,0.10434342099999999
29,39,0.06720892
29,40,0.087288256
29,41,0.08685214
29,0,0.141433428
29,10,0.120278908
29,11,0.11919373
29,12,0.11704496199999999
29,13,0.104519394
29,14,0.08953294
29,15,0.087024604
29,16,0.099915419
29,17,0.08764303
29,18,0.06516396599999999
29,1,0.126205848
29,19,0.061109199999999995
29,20,0.07519150200000001
29,21,0.056890181
29,22,0.031425457000000004
29,23,0.031206346
29,24,0.020031613
29,25,0.016978603000000002
29,26,0.012716584
29,27,0.002368831
29,28,0.0
29,2,0.10076305599999999
29,29,0.0
29,30,0.0
29,32,0.052859783
29,33,0.043774521
29,9,0.13255983400000002
29,7,0.054652552
29,31,0.054294208
29,42,0.11343568
29,43,0.096840854
29,44,0.120274329
29,45,0.13149376
29,46,0.131117565
29,58,0.0
29,5,0.076787277
29,47,0.134466471
29,48,0.10928239699999999
29,4,0.075437945
29,49,0.140732726
29,50,0.149824021
29,51,0.18100076899999998
29,52,0.15054046
29,53,0.167193279
29,54,0.20025269199999998
29,55,0.0
29,56,0.0
29,57,0.0
29,59,0.022561428999999997
29,60,0.012205293
29,61,0.019537539
29,62,0.021539749
29,63,0.032914042000000004
29,64,0.032936178999999996
29,65,0.038810469
29,66,0.041624022000000004
29,67,0.052044355
29,68,0.07798780000000001
29,6,0.06219152400000001
29,69,0.059503997
29,70,0.076041425
29,71,0.095898888
29,72,0.104593508
29,73,0.10696613
29,74,0.128411939
29,75,0.132584914
29,76,0.119910381
29,8,0.164302602
30,34,0.012319845
30,35,0.035793967
30,36,0.02708127
30,37,0.029506533999999997
30,38,0.048888617999999995
30,3,0.101963123
30,39,0.049955915
30,40,0.059958700999999996
30,41,0.069674848
30,0,0.138356203
30,10,0.126366643
30,11,0.123982091
30,12,0.11532353199999999
30,13,0.102153169
30,14,0.09616925
30,15,0.087735176
30,16,0.118436877
30,17,0.116851043
30,18,0.076246913
30,1,0.12383689699999999
30,19,0.064209614
30,20,0.072822554
30,21,0.05432374400000002
30,22,0.029068325
30,23,0.028626474
30,24,0.052116109
30,25,0.033427965
30,26,0.010433575
30,27,0.0
30,28,0.0
30,2,0.094678351
30,29,0.0
30,30,0.0
30,32,0.0
30,33,0.0
30,9,0.148285016
30,7,0.026254825
30,31,0.00845909
30,42,0.091895331
30,43,0.091229596
30,44,0.104278519
30,45,0.11381486099999999
30,46,0.12065913800000001
30,58,0.0
30,5,0.072802533
30,47,0.12267748699999999
30,48,0.10358986099999999
30,4,0.072781415
30,49,0.13195658400000002
30,50,0.138259402
30,51,0.158873659
30,52,0.15218367
30,53,0.161757409
30,54,0.19362843
30,55,0.052766265
30,56,0.028254573999999998
30,57,0.0
30,59,0.0
30,60,0.012216879
30,61,0.03904635
30,62,0.030223731
30,63,0.070179565
30,64,0.05497476
30,65,0.048288027000000004
30,66,0.041823609
30,67,0.045134407
30,68,0.06613574700000001
30,6,0.051013095
30,69,0.07727031599999999
30,70,0.077649125
30,71,0.099393836
30,72,0.105047573
30,73,0.124084819
30,74,0.135764622
30,75,0.166291851
30,76,0.11655760300000001
30,8,0.18058505100000002
32,34,0.0
32,35,0.013490945
32,36,0.021880957000000003
32,37,0.020763125
32,38,0.027984673999999998
32,3,0.102057118
32,39,0.042484035999999996
32,40,0.042529288
32,41,0.05886359400000001
32,0,0.132344323
32,10,0.155021435
32,11,0.151357085
32,12,0.126843551
32,13,0.11148838800000001
32,14,0.129044553
32,15,0.10039925
32,16,0.158356359
32,17,0.162621719
32,18,0.116335015
32,1,0.128123301
32,19,0.09910456699999999
32,20,0.08385809799999999
32,21,0.056278163
32,22,0.060550350999999995
32,23,0.022251995
32,24,0.10482489699999999
32,25,0.085471515
32,26,0.056493462
32,27,0.0
32,28,0.052809191
32,2,0.087713988
32,29,0.052859783
32,30,0.0
32,32,0.0
32,33,0.0
32,9,0.18387641899999999
32,7,0.019133585
32,31,0.0
32,42,0.073422298
32,43,0.09346075599999999
32,44,0.088841949
32,45,0.096104385
32,46,0.10833596300000001
32,58,0.031700191
32,5,0.0651448
32,47,0.108788124
32,48,0.106190646
32,4,0.075636892
32,49,0.12278881800000001
32,50,0.12337147400000001
32,51,0.135180404
32,52,0.15928953699999998
32,53,0.158654766
32,54,0.17197046600000002
32,55,0.109444443
32,56,0.085212894
32,57,0.057048515999999994
32,59,0.007589155
32,60,0.023043772999999997
32,61,0.093400675
32,62,0.064658428
32,63,0.123836035
32,64,0.10269351800000001
32,65,0.077302232
32,66,0.057455998
32,67,0.050961005
32,68,0.062393628
32,6,0.043810271
32,69,0.100842868
32,70,0.088701875
32,71,0.118348874
32,72,0.114353044
32,73,0.15390235
32,74,0.146533305
32,75,0.212054668
32,76,0.110378258
32,8,0.214515099
33,34,0.0
33,35,0.016345268
33,36,0.0
33,37,0.0
33,38,0.023295418
33,3,0.110824226
33,39,0.021785035
33,40,0.031116836000000002
33,41,0.04021374
33,0,0.141777307
33,10,0.160459508
33,11,0.15707500300000002
33,12,0.134762247
